City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,port saint john's,-31.6229,29.5448,25.01,89,65,3.64,ZA,1706472477
288,porto novo,6.4965,2.6036,26.63,52,0,2.64,BJ,1706472477
289,holualoa,19.6228,-155.9522,25.86,68,0,7.72,US,1706472478
290,santa elena de uairen,4.6167,-61.1333,28.44,41,93,1.51,VE,1706472478
291,orsa,54.5153,30.4053,-9.18,98,68,1.83,BY,1706472186
292,cotonou,6.3654,2.4183,27.51,57,1,3.71,BJ,1706472478
293,pochinki,54.6988,44.8668,-4.54,97,100,1.6,RU,1706472479
294,nizhniy kuranakh,58.8353,125.4869,-42.59,100,100,0.77,RU,1706472479
295,lind,56.1,8.9833,4.9,59,100,6.95,DK,1706472479
296,charters towers,-20.1,146.2667,26.76,78,96,3.9,AU,1706472480
297,cidreira,-30.1811,-50.2056,23.93,75,89,3.51,BR,1706472480
298,luanshya,-13.1367,28.4166,21.32,81,73,2.32,ZM,1706472480
299,caleta olivia,-46.4393,-67.5281,19.04,40,100,5.21,AR,1706472480
300,mantua,45.1667,10.7833,5.61,74,5,0.35,IT,1706472481
301,chamba,32.5667,76.1333,12.17,47,98,0.73,IN,1706472481
302,chernyshevskiy,63.0128,112.4714,-39.32,100,41,0.17,RU,1706472481
303,arraial do cabo,-22.9661,-42.0278,26.92,78,75,2.57,BR,1706472482
304,fortuna,40.5982,-124.1573,23.19,77,0,3.58,US,1706472482
305,cabo san lucas,22.8909,-109.9124,29.78,68,1,1.51,MX,1706471911
306,pacific grove,36.6177,-121.9166,23.56,55,0,2.06,US,1706472483
307,chake chake,-5.2459,39.7666,26.99,80,86,3.95,TZ,1706472483
308,thayetmyo,19.3167,95.1833,17.36,58,0,0.53,MM,1706472483
309,isla vista,34.4133,-119.861,28.58,41,0,1.54,US,1706472469
310,taro,-8.3862,115.28,23.0,95,100,0.9,ID,1706472484
311,salalah,17.0151,54.0924,25.05,83,40,1.54,OM,1706472485
312,hamilton,39.1834,-84.5333,4.12,94,100,7.72,US,1706472340
313,queenstown,-31.8976,26.8753,20.96,69,40,1.17,ZA,1706472485
314,homer,59.6425,-151.5483,-12.07,62,0,3.58,US,1706472246
315,al jawf,29.5,38.75,10.08,52,6,3.61,SA,1706472486
316,saldanha,-33.0117,17.9442,18.1,86,100,1.76,ZA,1706472486
317,kailua-kona,19.6406,-155.9956,27.93,68,0,7.72,US,1706472451
318,virginia,37.5481,-77.4467,8.76,93,100,4.12,US,1706472354
319,puerto ayacucho,5.6639,-67.6236,36.98,28,31,2.94,VE,1706472488
320,port alfred,-33.5906,26.891,19.54,87,92,0.45,ZA,1706472488
321,mil'kovo,55.6078,37.7956,-17.63,100,85,2.1,RU,1706472488
322,susuman,62.7833,148.1667,-40.01,99,67,0.45,RU,1706472489
323,prado,-17.3411,-39.2208,25.1,91,100,5.22,BR,1706472489
324,nagqu,31.5,92.0,-13.6,47,100,1.46,CN,1706472489
325,errachidia,31.9275,-4.4285,12.42,22,27,1.06,MA,1706472489
326,lompoc,34.6391,-120.4579,26.99,35,0,3.09,US,1706472490
327,pizarro,4.9533,-77.366,29.05,76,96,2.68,CO,1706472490
328,benjamin constant,-4.3831,-70.0311,30.07,89,75,5.66,BR,1706472490
329,cannonvale,-20.2833,148.7,28.66,90,100,3.34,AU,1706472491
330,saint-philippe,-21.3585,55.7679,24.77,90,70,4.58,RE,1706472491
331,avarua,-21.2078,-159.775,26.03,83,100,0.51,CK,1706472491
332,portland,45.5234,-122.6762,18.32,91,100,1.34,US,1706472168
333,decorah,43.3033,-91.7857,0.51,100,100,3.6,US,1706472465
334,yuzhno-kurilsk,44.0306,145.8556,0.21,93,80,5.11,RU,1706472492
335,veraval,20.9,70.3667,20.6,60,86,4.72,IN,1706472493
336,punta del este,-34.9667,-54.95,26.09,82,20,6.17,UY,1706472383
337,halmeu,47.9667,23.0167,2.38,83,2,2.36,RO,1706472494
338,wilthen,51.1,14.4,3.21,74,7,0.89,DE,1706472494
339,kerikeri,-35.2268,173.9474,18.84,86,59,2.24,NZ,1706472494
340,adelaide,-34.9333,138.6,21.83,70,0,1.54,AU,1706472293
341,dilijan,40.741,44.8636,-7.85,82,74,3.11,AM,1706472495
342,kyzylorda,44.8528,65.5092,-5.07,77,100,9.44,KZ,1706472495
343,al bab,36.3699,37.5179,6.51,65,90,2.91,SY,1706472496
344,dambulla,7.86,80.6517,22.13,93,80,2.03,LK,1706472497
345,jackson,42.4165,-122.8345,17.73,94,100,0.0,US,1706472412
346,kirakira,-10.4544,161.9205,26.7,88,100,3.76,SB,1706472497
347,ha'il,27.5219,41.6907,10.01,57,0,2.06,SA,1706472498
348,zirc,47.2636,17.8737,-2.61,83,100,0.19,HU,1706472498
349,ribeira brava,32.65,-17.0667,21.35,74,25,0.94,PT,1706472499
350,chekmagush,55.1319,54.6556,-17.39,98,57,1.27,RU,1706472499
351,bubaque,11.2833,-15.8333,26.44,70,44,5.84,GW,1706472500
352,mili,6.0815,171.735,27.1,83,100,8.49,MH,1706472500
353,guapore,-28.8456,-51.8903,21.51,96,89,1.32,BR,1706472500
354,naze,28.3667,129.4833,11.62,63,64,4.21,JP,1706472501
355,arauco,-37.2463,-73.3175,24.49,40,1,4.88,CL,1706472501
356,manggar,-2.8833,108.2667,25.86,87,100,3.96,ID,1706472501
357,necochea,-38.5473,-58.7368,31.13,32,100,9.72,AR,1706472502
358,eyl,7.9803,49.8164,25.11,89,82,4.61,SO,1706472502
359,qaisumah,28.3112,46.1273,11.98,66,0,2.57,SA,1706472502
360,kangding,30.0513,101.9603,-1.72,77,97,3.02,CN,1706472503
361,nha trang,12.25,109.1833,25.0,91,100,3.43,VN,1706472503
362,beidao,34.5686,105.8933,-1.92,86,6,2.05,CN,1706472504
363,dubbo,-32.25,148.6167,21.07,78,0,5.66,AU,1706472504
364,morehead city,34.7229,-76.726,21.03,79,0,10.29,US,1706472414
365,ariquemes,-9.9133,-63.0408,30.83,63,89,2.72,BR,1706472505
366,rives,45.355,5.4993,9.42,84,75,3.09,FR,1706472505
367,merizo village,13.2658,144.6691,26.1,85,100,8.58,GU,1706472505
368,port augusta,-32.5,137.7667,22.47,59,0,3.23,AU,1706472505
369,yeniseysk,58.4497,92.1703,-17.25,77,57,4.02,RU,1706472506
370,sanctuary point,-35.1114,150.629,21.53,89,9,1.71,AU,1706472506
371,jiuquan,39.7432,98.5174,-6.15,29,6,1.43,CN,1706472506
372,hoemul-li,41.4339,129.67,-5.72,79,66,2.17,KP,1706472507
373,tekirova,36.5017,30.5272,10.51,52,100,3.7,TR,1706472507
374,opuwo,-18.0607,13.84,25.89,45,79,2.97,NA,1706472507
375,tralee,52.2704,-9.7026,6.48,79,100,3.87,IE,1706472508
376,meadow lake,34.8014,-106.5436,12.9,40,23,1.93,US,1706472508
377,fuyang,32.9,115.8167,2.21,61,49,3.21,CN,1706472508
378,pontes e lacerda,-15.2261,-59.3353,38.05,23,14,1.98,BR,1706472481
379,fada,9.5667,8.3,22.3,22,5,2.28,NG,1706472509
380,colares,38.7992,-9.4469,16.53,88,0,2.24,PT,1706472509
381,ashdod,31.8167,34.65,12.16,87,92,4.39,IL,1706472509
382,chandpur,29.15,78.2667,10.04,50,5,3.17,IN,1706472510
383,gusev,54.5922,22.1997,1.17,91,22,2.66,RU,1706472510
384,kiunga,-6.1219,141.2906,22.86,90,83,0.87,PG,1706472510
385,male,4.1748,73.5089,27.97,83,40,7.72,MV,1706472510
386,mahikeng,-25.8652,25.6442,23.59,55,97,0.69,ZA,1706472511
387,bac kan,22.1333,105.8333,9.88,91,100,0.53,VN,1706472511
388,eenhana,-17.4667,16.3333,28.46,25,55,2.59,NA,1706472511
389,furukawa,38.5717,140.9556,-0.95,88,14,1.57,JP,1706472512
390,tchollire,8.4022,14.1698,23.16,19,5,0.8,CM,1706472512
391,padangsidempuan,1.3667,99.2667,21.89,99,56,1.63,ID,1706472512
392,mikun',62.3547,50.0771,-8.41,95,99,3.27,RU,1706472512
393,sao joao da barra,-21.6403,-41.0511,27.05,86,100,3.63,BR,1706472513
394,labuan bajo,-8.4964,119.8877,25.34,90,100,2.47,ID,1706472513
395,vallenar,-28.5708,-70.7581,30.42,33,0,3.56,CL,1706472513
396,fallon,39.4735,-118.7774,17.18,55,0,0.45,US,1706472513
397,krasnyy oktyabr',56.1167,38.8833,-17.03,100,90,1.38,RU,1706472514
398,ghat,24.9647,10.1728,14.85,27,0,3.35,LY,1706472514
399,revda,56.801,59.9303,-11.57,95,99,2.7,RU,1706472514
400,hajiganj,23.2511,90.8592,14.22,42,11,2.62,BD,1706472514
401,bardai,11.65,7.2333,19.57,19,0,4.41,NG,1706472515
402,coleford,51.8,-2.6,10.19,91,100,2.68,GB,1706472515
403,el nido,11.1858,119.3956,25.94,72,11,9.22,PH,1706472515
404,cromer,52.9312,1.2989,7.82,77,100,8.03,GB,1706472515
405,banjarmasin,-3.3244,114.591,24.08,92,81,0.79,ID,1706472516
406,san julian,21.0167,-102.1667,21.24,25,4,2.43,MX,1706472516
407,shengli,37.4564,118.4856,-0.35,48,0,1.4,CN,1706472516
408,st. john's,47.5649,-52.7093,-0.02,83,100,6.17,CA,1706472281
409,nar'yan-mar,67.6713,53.087,-6.39,94,100,6.58,RU,1706472517
410,kwang binh,17.4833,106.6,16.04,89,100,4.72,VN,1706472517
411,tazacorte,28.629,-17.9293,21.19,30,0,3.13,ES,1706472517
412,takoradi,4.8845,-1.7554,26.89,76,7,3.46,GH,1706472517
413,goleta,36.8181,10.305,14.0,88,20,2.06,TN,1706472436
414,bandarbeyla,9.4942,50.8122,25.22,87,91,4.75,SO,1706472518
415,tual,-5.6667,132.75,28.65,76,100,7.73,ID,1706472518
416,formosa,-26.1775,-58.1781,33.87,37,20,1.79,AR,1706472518
417,sungai penuh,-2.0833,101.3833,17.72,97,80,1.81,ID,1706472519
418,trinidad,-14.8333,-64.9,32.99,62,40,4.12,BO,1706472519
419,manokwari,-0.8667,134.0833,26.04,81,97,1.86,ID,1706472519
420,northam,51.0333,-4.2167,13.14,93,100,6.92,GB,1706472519
421,linxia chengguanzhen,35.6003,103.2064,-5.56,49,7,1.51,CN,1706472520
422,barranca,-10.75,-77.7667,25.99,68,87,4.87,PE,1706472520
423,levuka,50.1834,-105.4011,3.41,96,7,5.58,CA,1706472520
424,mutuali,-14.8706,37.0044,22.49,78,58,1.3,MZ,1706472520
425,copala,16.65,-98.9833,30.8,45,52,4.07,MX,1706472521
426,manismata,-2.4667,111.0333,23.65,99,100,0.35,ID,1706472521
427,luderitz,-26.6481,15.1594,18.69,81,70,1.24,NA,1706472521
428,colonia,50.9333,6.95,9.9,52,0,5.66,DE,1706472521
429,lianzhou,24.7811,112.3825,7.72,92,98,0.27,CN,1706472522
430,el calafate,-50.3408,-72.2768,16.06,56,100,4.47,AR,1706472457
431,souk ahras,36.2864,7.9511,9.48,72,23,1.76,DZ,1706472522
432,yazoo city,32.8551,-90.4056,7.73,68,80,5.29,US,1706472522
433,christchurch,-43.5333,172.6333,15.74,78,100,7.72,NZ,1706472518
434,sumenep,-7.0167,113.8667,25.69,87,100,2.71,ID,1706472523
435,ellsworth,44.5434,-68.4195,2.05,91,100,0.89,US,1706472523
436,calama,-22.4667,-68.9333,25.98,24,0,8.19,CL,1706472523
437,conception bay south,47.4999,-52.9981,-0.15,84,100,7.5,CA,1706472524
438,usogorsk,63.4106,48.6872,-6.85,94,100,3.57,RU,1706472524
439,nshamba,-1.7983,31.5511,17.7,83,84,1.37,TZ,1706472524
440,gantang,26.92,119.6333,7.19,83,100,0.71,CN,1706472524
441,tofol,5.3248,163.0078,27.56,71,100,6.78,FM,1706472525
442,brod,45.1375,17.9897,1.37,83,11,0.36,BA,1706472525
443,pangody,65.85,74.4859,-16.13,97,100,4.21,RU,1706472526
444,da nang,16.0678,108.2208,19.99,77,75,3.09,VN,1706472526
445,sinan,34.8262,126.1086,3.47,62,29,4.22,KR,1706472526
446,saint-francois,46.4154,3.9054,7.58,87,0,1.54,FR,1706472526
447,dawei,14.0833,98.2,24.24,77,100,1.32,MM,1706472527
448,luau,-10.7073,22.2247,19.53,99,100,3.31,AO,1706472527
449,vernon,50.2581,-119.2691,7.01,97,100,0.45,CA,1706472527
450,sola,-13.8833,167.55,27.75,76,100,7.54,VU,1706472527
451,ponta delgada,37.7333,-25.6667,13.4,67,20,3.6,PT,1706472528
452,shipunovo,52.1582,82.2173,-14.3,96,100,2.36,RU,1706472528
453,newman,37.3138,-121.0208,16.8,79,84,0.89,US,1706472528
454,shimoda,34.6667,138.95,6.66,67,11,4.05,JP,1706472528
455,lai chau,22.3997,103.4517,11.01,99,86,0.47,VN,1706472529
456,laojunmiao,39.8333,97.7333,-6.02,24,4,2.38,CN,1706472529
457,ca mau,9.1769,105.15,23.71,79,41,4.09,VN,1706472529
458,dongola,19.1667,30.4833,16.81,33,100,4.82,SD,1706472529
459,puerto madero,14.7208,-92.4215,34.11,49,0,3.09,MX,1706472287
460,nishinoomote,30.7333,131.0,10.53,55,3,1.45,JP,1706472530
461,murzuq,25.9155,13.9184,13.64,52,0,4.45,LY,1706472530
462,la ronge,55.1001,-105.2842,1.12,90,98,2.18,CA,1706472530
463,rawson,-43.3002,-65.1023,20.81,80,100,10.36,AR,1706472530
464,slagelse,55.4028,11.3546,3.79,100,100,7.93,DK,1706472531
465,paradip garh,20.3167,86.6167,19.39,53,53,1.48,IN,1706472531
466,qinggang,46.6833,126.0833,-22.8,99,52,3.48,CN,1706472531
467,cole harbour,44.6724,-63.4751,1.65,89,100,0.89,CA,1706472531
468,port-vila,-17.7338,168.3219,24.78,88,40,0.0,VU,1706472532
469,maceio,-9.6658,-35.7353,28.69,78,40,6.69,BR,1706472532
470,mamuju,-2.6748,118.8885,25.55,89,100,3.39,ID,1706472532
471,the pas,53.8251,-101.2541,-0.15,80,75,1.29,CA,1706472532
472,santa marta de ortigueira,43.6833,-7.85,15.61,63,93,3.47,ES,1706472533
473,sivers'k,48.867,38.1001,0.05,94,100,3.45,UA,1706472533
474,tazovsky,67.4667,78.7,-17.27,96,100,4.26,RU,1706472533
475,happy valley-goose bay,53.3168,-60.3315,-18.77,75,61,4.94,CA,1706472533
476,ballinasloe,53.3275,-8.2194,6.14,84,100,4.98,IE,1706472534
477,puerto aysen,-45.4,-72.7,22.82,25,16,2.59,CL,1706472534
478,horta,38.5333,-28.6333,13.8,72,40,3.09,PT,1706472534
479,mata-utu,-13.2816,-176.1745,28.6,78,100,5.41,WF,1706472534
480,felixstowe,51.9637,1.3511,8.19,83,88,1.34,GB,1706472535
481,sharkan,57.2989,53.8712,-13.53,98,95,1.4,RU,1706472535
482,lewistown,40.5992,-77.5714,4.67,96,100,3.09,US,1706472535
483,camayenne,9.535,-13.6878,27.19,74,31,3.84,GN,1706472535
484,pielavesi,63.2333,26.75,0.96,94,100,5.24,FI,1706472536
485,pacasmayo,-7.4006,-79.5714,26.44,71,68,6.29,PE,1706472536
486,princeville,45.7668,-61.2985,-0.75,88,100,3.09,CA,1706472536
487,santa ana,33.7456,-117.8678,27.6,46,75,4.12,US,1706471998
488,along,28.1667,94.7667,8.45,74,0,0.75,IN,1706472537
489,papao,-17.75,-149.55,30.82,76,48,0.57,PF,1706472537
490,springs,-26.25,28.4,18.79,50,88,2.59,ZA,1706472242
491,kas,36.2018,29.6377,8.64,67,52,2.53,TR,1706472538
492,daru,-9.0763,143.2092,25.78,86,97,3.59,PG,1706472538
493,shache,38.4167,77.2406,-4.24,48,100,0.62,CN,1706472538
494,mar'yinka,47.9453,37.5054,-0.03,93,100,3.66,UA,1706472538
495,palmer,42.1584,-72.3287,2.14,86,100,4.12,US,1706472105
496,hobyo,5.3505,48.5268,26.36,80,27,5.43,SO,1706472539
497,sabang,5.8933,95.3214,27.58,79,22,6.34,ID,1706472539
498,tukrah,32.5341,20.5791,13.59,54,12,7.27,LY,1706472539
499,dryden,49.7833,-92.7503,-2.84,100,100,4.63,CA,1706472540
500,saipan,15.1355,145.701,23.39,73,40,3.6,MP,1706472540
501,ljusdal,61.8288,16.0913,2.69,80,97,7.4,SE,1706472540
502,carolina beach,34.0352,-77.8936,22.04,60,0,8.49,US,1706472258
503,lubango,-14.9172,13.4925,17.51,87,6,1.82,AO,1706472540
504,kavieng,-2.5744,150.7967,25.23,90,100,7.37,PG,1706472541
505,bar,49.0772,27.6826,-1.76,88,100,2.32,UA,1706472541
506,wynyard,-41.0,145.7167,14.92,95,64,2.21,AU,1706472541
507,kirillov,59.863,38.3813,-6.68,95,100,3.09,RU,1706472541
508,qamdo,31.1667,97.2333,-12.37,41,38,1.86,CN,1706472542
509,cartagena,10.3997,-75.5144,31.79,62,20,6.69,CO,1706471888
510,poronaysk,49.2167,143.1167,-11.77,98,100,1.49,RU,1706472542
511,tal'menka,53.8183,83.5677,-12.01,99,100,1.5,RU,1706472543
512,broome,42.2506,-75.833,2.21,96,100,3.6,US,1706472543
513,lycksele,64.5954,18.6735,1.91,93,100,3.6,SE,1706472543
514,broken hill,-31.95,141.4333,22.63,35,0,2.48,AU,1706472543
515,keetmanshoop,-26.5833,18.1333,29.78,20,94,6.61,NA,1706472544
516,saint-pierre,-21.3393,55.4781,24.82,100,75,10.8,RE,1706472544
517,nieuw amsterdam,5.8833,-55.0833,31.09,55,20,4.12,SR,1706472544
518,balezino,57.9796,53.0106,-12.88,98,96,1.79,RU,1706472545
519,holyhead,53.3062,-4.6321,11.0,93,100,10.8,GB,1706472545
520,tara,56.8944,74.371,-12.32,96,100,2.02,RU,1706472545
521,sidney,-33.8679,151.2073,22.62,87,0,3.09,AU,1706472310
522,namtsy,62.7161,129.6658,-43.46,99,95,1.56,RU,1706472546
523,fuglafjordur,62.244,-6.814,4.26,71,89,16.95,FO,1706472546
524,cova figueira,14.8905,-24.2934,22.42,55,2,5.56,CV,1706472547
525,cuero,29.0939,-97.2892,19.26,41,0,2.68,US,1706472547
526,moranbah,-22.0016,148.0466,27.78,73,100,3.56,AU,1706472547
527,santa marta,11.2408,-74.199,33.03,55,20,2.57,CO,1706472316
528,berezovyy,51.6667,135.7,-16.36,98,100,0.77,RU,1706472548
529,sterling,39.0062,-77.4286,7.65,87,100,2.24,US,1706472323
530,nova sintra,14.8667,-24.7167,21.92,67,1,5.37,CV,1706472549
531,banda aceh,5.5577,95.3222,25.74,85,32,3.17,ID,1706472549
532,howrah,22.5892,88.3103,14.0,82,20,1.54,IN,1706472549
533,nahiyat al fuhud,30.9697,46.7228,13.78,43,3,2.31,IQ,1706472549
534,freetown,8.484,-13.2299,25.91,78,58,3.05,SL,1706472550
535,kolonia,50.9333,6.95,9.9,52,0,5.66,DE,1706472550
536,minas de marcona,-15.2119,-75.1103,23.95,58,11,6.36,PE,1706472550
537,solleftea,63.1667,17.2667,-6.08,82,100,4.2,SE,1706472551
538,paranagua,-25.52,-48.5092,24.01,91,52,1.68,BR,1706472253
539,tindouf,27.6711,-8.1474,17.24,20,0,3.05,DZ,1706472551
540,fale old settlement,-9.3852,-171.2468,29.17,71,63,2.27,TK,1706472551
541,quchan,37.106,58.5095,-0.82,94,67,3.82,IR,1706472552
542,bouafle,6.9904,-5.7442,26.13,22,0,0.65,CI,1706472552
543,ambodifotatra,-16.9833,49.85,26.92,83,24,7.56,MG,1706472552
544,shakawe,-18.3667,21.85,25.29,52,27,2.59,BW,1706472553
545,sondershausen,51.3667,10.8667,5.63,73,7,1.09,DE,1706472553
546,iquique,-20.2208,-70.1431,23.91,72,2,3.1,CL,1706472553
547,greymouth,-42.4667,171.2,14.88,81,5,2.07,NZ,1706472553
548,carnarvon,-24.8667,113.6333,22.63,73,0,8.18,AU,1706472554
549,uray,60.1247,64.7758,-17.29,100,100,0.89,RU,1706472554
550,luanda,-8.8368,13.2343,29.0,83,40,3.09,AO,1706472355
551,lerwick,60.1545,-1.1494,9.0,81,100,12.56,GB,1706472554
552,tissemsilt,35.6072,1.8108,14.17,34,87,2.94,DZ,1706472554
553,bekovo,52.4663,43.712,-14.74,98,64,1.16,RU,1706472555
554,lazaro cardenas,17.9583,-102.2,30.07,50,61,4.41,MX,1706472555
555,chibougamau,49.9168,-74.3659,-7.21,86,100,3.09,CA,1706472555
556,saint-julien-les-villas,48.2667,4.1,3.98,93,0,3.09,FR,1706472531
557,ascension,30.2169,-90.9001,12.0,76,100,4.12,US,1706472556
558,vila franca do campo,37.7167,-25.4333,13.23,69,50,2.46,PT,1706472556
559,joshimath,30.5667,79.5667,6.22,63,69,1.14,IN,1706472556
560,ryotsu-minato,38.0833,138.4333,3.98,72,90,3.52,JP,1706472556
561,solnechnyy,50.7214,136.6319,-17.21,96,100,1.76,RU,1706472557
562,labrador city,52.9463,-66.9114,-19.03,86,100,3.8,CA,1706472557
563,sao tome,0.3365,6.7273,27.67,79,16,2.44,ST,1706472557
564,novo selo,41.4139,22.8811,2.03,76,44,2.46,MK,1706472558
565,new gloucester,43.9628,-70.2825,2.69,85,100,1.79,US,1706472558
566,ostersund,63.1792,14.6357,4.25,70,0,5.14,SE,1706472558
567,lepsy,46.235,78.9456,-12.07,89,37,3.94,KZ,1706472558
568,uthal,25.8072,66.6219,20.64,71,96,0.33,PK,1706472559
569,zaragoza,41.6561,-0.8773,12.23,100,100,2.57,ES,1706472282
570,al kharijah,25.4514,30.5464,14.28,42,100,3.12,EG,1706472559
571,prineville,44.2999,-120.8345,17.39,58,0,5.66,US,1706472559
572,wulingyuan,29.3494,110.5441,5.85,74,97,1.2,CN,1706472560
573,torghay,49.6339,63.4981,-15.36,93,83,4.51,KZ,1706472560
574,akjoujt,19.6969,-14.4164,22.78,7,29,3.56,MR,1706472560
575,geraldton,-28.7667,114.6,19.23,77,3,5.66,AU,1706472360
576,mombasa,-4.0547,39.6636,28.23,78,20,4.12,KE,1706472561
